truth_class,Predicted_class
jumping into pool,jumping into pool
jumping into pool,jumping into pool
jumping into pool,swimming butterfly stroke
jumping into pool,jumping into pool
jumping into pool,jumping into pool
jumping into pool,jumping into pool
jumping into pool,jumping into pool
jumping into pool,ski jumping
jumping into pool,dancing ballet
jumping into pool,jumping into pool
jumping into pool,diving cliff
jumping into pool,jumping into pool
jumping into pool,jumping into pool
jumping into pool,jumping into pool
jumping into pool,jumping into pool
jumping into pool,jumping into pool
jumping into pool,pumping fist
jumping into pool,jumping into pool
tasting food,tasting beer
tasting food,tasting food
tasting food,making a cake
tasting food,drinking
tasting food,eating chips
tasting food,driving tractor
tasting food,cooking egg
tasting food,auctioning
tasting food,sign language interpreting
tasting food,tasting food
tasting food,tasting food
tasting food,drinking
tasting food,knitting
tasting food,tasting food
tasting food,tasting food
tasting food,tasting food
tasting food,dining
tasting food,tasting food
tasting food,eating ice cream
tasting food,dining
tasting food,making tea
tasting food,tasting food
tasting food,dining
tasting food,tasting food
tasting food,laughing
tasting food,tasting food
drinking shots,tai chi
drinking shots,gargling
drinking shots,skiing (not slalom or crosscountry)
drinking shots,drinking shots
drinking shots,drinking shots
drinking shots,sneezing
drinking shots,beatboxing
drinking shots,drinking shots
drinking shots,opening bottle
drinking shots,yawning
drinking shots,smoking hookah
drinking shots,playing monopoly
drinking shots,drinking shots
drinking shots,drinking shots
drinking shots,pumping fist
drinking shots,drinking beer
drinking shots,drinking shots
drinking shots,tasting beer
drinking shots,drinking beer
drinking shots,drinking shots
drinking shots,smoking hookah
using segway,using segway
using segway,using segway
using segway,using segway
using segway,squat
using segway,using segway
using segway,flying kite
using segway,using segway
using segway,using segway
using segway,using segway
using segway,using segway
using segway,pushing wheelchair
using segway,using segway
using segway,using segway
using segway,using segway
using segway,motorcycling
using segway,riding a bike
using segway,using segway
using segway,using segway
using segway,using segway
using segway,using segway
beatboxing,brushing hair
beatboxing,beatboxing
beatboxing,beatboxing
beatboxing,playing guitar
beatboxing,whistling
beatboxing,busking
beatboxing,beatboxing
beatboxing,beatboxing
beatboxing,beatboxing
beatboxing,brushing hair
beatboxing,beatboxing
beatboxing,beatboxing
beatboxing,beatboxing
beatboxing,smoking
beatboxing,playing didgeridoo
beatboxing,drinking
beatboxing,beatboxing
beatboxing,beatboxing
beatboxing,beatboxing
beatboxing,beatboxing
beatboxing,beatboxing
beatboxing,eating chips
beatboxing,kissing
beatboxing,crying
beatboxing,beatboxing
beatboxing,eating burger
beatboxing,robot dancing
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,news anchoring
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,grooming dog
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
presenting weather forecast,presenting weather forecast
throwing ball,passing American football (not in game)
throwing ball,throwing ball
throwing ball,exercising with an exercise ball
throwing ball,throwing ball
throwing ball,throwing ball
throwing ball,bowling
throwing ball,dancing ballet
throwing ball,throwing ball
throwing ball,hitting baseball
throwing ball,balloon blowing
throwing ball,exercising with an exercise ball
throwing ball,throwing ball
throwing ball,throwing ball
throwing ball,throwing ball
throwing ball,golf driving
throwing ball,throwing ball
throwing ball,squat
throwing ball,javelin throw
throwing ball,throwing ball
throwing ball,front raises
throwing ball,hurdling
throwing ball,exercising with an exercise ball
throwing ball,throwing ball
throwing ball,bouncing on trampoline
throwing ball,punching bag
celebrating,crying
celebrating,waiting in line
celebrating,celebrating
celebrating,answering questions
celebrating,celebrating
celebrating,waiting in line
celebrating,applauding
celebrating,tai chi
celebrating,celebrating
celebrating,celebrating
celebrating,applauding
celebrating,waiting in line
celebrating,belly dancing
celebrating,celebrating
celebrating,making tea
celebrating,beatboxing
celebrating,playing saxophone
celebrating,celebrating
celebrating,giving or receiving award
celebrating,singing
celebrating,celebrating
celebrating,celebrating
washing feet,washing feet
washing feet,giving or receiving award
washing feet,washing feet
washing feet,washing feet
washing feet,washing feet
washing feet,washing feet
washing feet,finger snapping
washing feet,washing feet
washing feet,washing feet
washing feet,washing feet
washing feet,blowing out candles
washing feet,playing organ
washing feet,giving or receiving award
washing feet,washing feet
washing feet,washing feet
washing feet,washing feet
washing feet,washing feet
washing feet,shaking hands
washing feet,hugging
washing feet,washing feet
washing feet,washing feet
washing feet,barbequing
washing feet,washing feet
washing feet,washing feet
washing feet,cleaning toilet
washing feet,washing feet
washing feet,washing feet
washing feet,washing feet
washing feet,washing feet
washing feet,washing hands
bee keeping,catching or throwing frisbee
bee keeping,bee keeping
bee keeping,planting trees
bee keeping,bee keeping
bee keeping,bee keeping
bee keeping,bee keeping
bee keeping,bee keeping
bee keeping,bee keeping
bee keeping,bee keeping
bee keeping,smoking
bee keeping,bee keeping
bee keeping,bee keeping
bee keeping,tasting beer
bee keeping,bee keeping
bee keeping,bee keeping
bee keeping,bee keeping
bee keeping,bee keeping
bee keeping,reading book
bee keeping,bee keeping
bee keeping,bee keeping
bee keeping,shearing sheep
smoking hookah,smoking hookah
smoking hookah,smoking hookah
smoking hookah,smoking
smoking hookah,smoking hookah
smoking hookah,smoking hookah
smoking hookah,drinking beer
smoking hookah,recording music
smoking hookah,smoking hookah
smoking hookah,smoking hookah
smoking hookah,smoking hookah
smoking hookah,smoking hookah
smoking hookah,smoking hookah
smoking hookah,blowing out candles
eating burger,eating burger
eating burger,eating burger
eating burger,eating burger
eating burger,eating burger
eating burger,crawling baby
eating burger,eating burger
eating burger,eating burger
eating burger,eating ice cream
eating burger,smoking
eating burger,eating burger
eating burger,eating burger
eating burger,eating chips
eating burger,eating burger
eating burger,smoking hookah
eating burger,eating burger
eating burger,eating burger
eating burger,eating burger
eating burger,eating burger
eating burger,eating burger
eating burger,tossing coin
roller skating,roller skating
roller skating,roller skating
roller skating,roller skating
roller skating,archery
roller skating,roller skating
roller skating,roller skating
roller skating,roller skating
roller skating,roller skating
roller skating,roller skating
roller skating,roller skating
roller skating,riding scooter
roller skating,roller skating
roller skating,stretching leg
roller skating,roller skating
roller skating,roller skating
roller skating,roller skating
roller skating,roller skating
roller skating,passing American football (not in game)
roller skating,roller skating
roller skating,dancing ballet
roller skating,roller skating
roller skating,roller skating
roller skating,robot dancing
roller skating,salsa dancing
roller skating,testifying
roller skating,roller skating
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving car
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,digging
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,driving tractor
driving tractor,blowing leaves
driving tractor,driving tractor
snowmobiling,snowkiting
snowmobiling,snowmobiling
snowmobiling,snowmobiling
snowmobiling,tobogganing
snowmobiling,snowmobiling
snowmobiling,snowmobiling
snowmobiling,snowmobiling
snowmobiling,snowmobiling
snowmobiling,making snowman
snowmobiling,snowmobiling
snowmobiling,snowboarding
snowmobiling,skiing crosscountry
snowmobiling,snowmobiling
snowmobiling,snowmobiling
snowmobiling,snowmobiling
snowmobiling,snowmobiling
snowmobiling,snowmobiling
snowmobiling,tobogganing
snowmobiling,chopping wood
snowmobiling,snowmobiling
snowmobiling,snowmobiling
snowmobiling,snowmobiling
snowmobiling,snowmobiling
drop kicking,tobogganing
drop kicking,faceplanting
